,Time,User,Tweet,Location,Retweets
7946,2023-03-25 14:56:36+00:00,JakeCobra179,"RT @cb6184444: The 2 climate experts Jill &amp; Joe GORE talk abt global warming 🙄

Embarrassing 🫣🤦‍♀️ https://t.co/2W3DaJ5nPv",,116
7947,2023-03-25 14:56:01+00:00,FloodApple,"RT @Justwandering2u: @PeterSweden7 Was global cooling, then global warming, then climate change now climate crisis. Any severe weather anyw…",,2
7948,2023-03-25 14:55:50+00:00,janeand42974969,"CLIMATE CHANGE DENIERS, keeping up with the news? Floods tornadoes &amp; hurricanes r getting worse
We r financially paying now &amp; it's only going 2 get worse. We should act NOW 2 stop global warming.  
So the flood didn't happen 2 u, this time? What's it doing 2 your insurance rates?",USA,0
7949,2023-03-25 14:55:30+00:00,JorySanderson,@PeterSweden7 It's been now named climate change/ weather. The global warming was debunked so they name had to change. Can't argue with weather,,0
7950,2023-03-25 14:55:27+00:00,MadCook66,"@PeterSweden7 Dude....whenever it's cold than it is the weather
and whenever it is warm it's global warming.
got it now? if not you are a climate denier, a racist and of course a Nazi. and probably a Putin understander. Did i miss something? https://t.co/QKdcMETstl",,0
7951,2023-03-25 14:54:20+00:00,ethanfletcher,"Great Salt Lake is disappearing, leaving behind a toxic nightmare for Utahns. It’s just one of millions of manifestations of global warming, but an especially dangerous and far-reaching one. 
https://t.co/9YjGkZXqPh",Hudson Valley,0
7952,2023-03-25 14:53:59+00:00,TakiaBrown,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",Planet Earth,87
7953,2023-03-25 14:53:56+00:00,CarlBotha2,"@DanielleMejiaCA @Gymgirl1212 Global warming is the real hoax. Climate has been changing for thousands of years. If not, we would still live in the ice age!",,0
7954,2023-03-25 14:53:23+00:00,SharonGodbolt,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",,87
7955,2023-03-25 14:53:18+00:00,FGLenDC,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…","Washington, DC",874
7956,2023-03-25 14:52:58+00:00,skyPurpleCloud,"@notlistenning1 @BarrieHatrick @JustStop_Oil Clintel has been vehemently denying climate change since 2019. organisation was investigated into by DeSmog, blog focused on global warming, found majority of the 'climate and environment' scientists supporting the organisation 'have done little to no research on climate change.'","London, United Kingdom",0
7957,2023-03-25 14:52:57+00:00,sudarsansand,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…","Puri,Odisha, India",173
7958,2023-03-25 14:52:38+00:00,Veronic09155606,RT @amuse: PROPOSAL: Congress should pass legislation requiring any future climate summit or related meeting conducted virtually via ZOOM.…,,315
7959,2023-03-25 14:52:37+00:00,SweetGABreeze,"It's not about global warming, climate change, or saving the environment. It's about total and complete control over all people. Forcing us to eat bugs while they eat steak. Forcing us to use public transport while they have private cars. 
https://t.co/qUMbHLewKz",An Ohioan in Georgia,0
7960,2023-03-25 14:52:04+00:00,Justwandering2u,"@PeterSweden7 Was global cooling, then global warming, then climate change now climate crisis. Any severe weather anywhere now can be labeled “climate crisis “ even though it is a natural phenomenon.",,2
7961,2023-03-25 14:52:02+00:00,magismu,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",Catalunya,874
7962,2023-03-25 14:50:00+00:00,jamesvgingerich,Almost Every Turtle Being Born Female Due to #GlobalWarming. (Futurism) #ClimateChange #Environment https://t.co/kGaVfBWtqU https://t.co/OqFYc5HaZR,"Waterloo, Ontario Canada",0
7963,2023-03-25 14:49:53+00:00,Sustainable2050,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",Netherlands,874
7964,2023-03-25 14:49:39+00:00,yllosnow,RT @amuse: PROPOSAL: The @HouseGOP should introduce legislation that requires any future climate summit or related meeting to be conducted…,"California, USA",342
7965,2023-03-25 14:48:41+00:00,do_littles,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",,874
7966,2023-03-25 14:48:12+00:00,Wandagp97,RT @nightstar1201: Warming Arbor Day is tree planting event that has been held since 2010 to inform seriousness of climate crisis caused by…,"Acehtamiang, Kualasimpang",9
7967,2023-03-25 14:47:40+00:00,NotAnothrMovmnt,@ECOWARRIORSS “Extreme climate change” is a hoax just like  the regular climate change was and global warming was. Y’all need to stop.,ALABAMA,0
7968,2023-03-25 14:47:27+00:00,LoneRanger7445,@PeterSweden7 That's the reason the wackos changed global warming to climate change.,,0
7969,2023-03-25 14:46:59+00:00,KevinJAlderton1,"RT @latimeralder: Real Climate Data.

The left hand scale shows the range of temperatures real people live in today. 

From +30C in Khartou…",,185
7970,2023-03-25 14:46:33+00:00,QueenScorpion68,Acid Rain Disappearing Ice caps/floes Rising oceans (Odisaster bought in Martha's Vineyard &amp; obtained Homeowner's Ins) Global Warming &amp; now Climate Change. CHAMELEON https://t.co/WQJKeCGqFi,,0
7971,2023-03-25 14:45:33+00:00,GaryPolhill,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",,874
7972,2023-03-25 14:45:17+00:00,SenatorHughes,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…","Philadelphia, PA",87
7973,2023-03-25 14:45:09+00:00,romg3000,RT @amuse: PROPOSAL: The @HouseGOP should introduce legislation that requires any future climate summit or related meeting to be conducted…,,342
7974,2023-03-25 14:43:41+00:00,bohemioe,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",Donde habita él olvido ,898
7975,2023-03-25 14:43:06+00:00,thatbugkid,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…","Virginia, USA",874
7976,2023-03-25 14:42:20+00:00,Beenbane6,"RT @_ClimateCraze: Correct, CO2 does NOT cause global warming, but I do acknowledge that it enhances our climate -- a tiny bit more warmth…","Nancy, north-east of France",4
7977,2023-03-25 14:41:12+00:00,WillieV73404398,"@ECOWARRIORSS We've gone from global warming to climate change to now, EXTREME CLIMATE. 
Tell us what your definition of EXTREME CLIMATE is?  
Define it.  
BTW, I live near the wetlands, and forests.  There are birds and bees and fish and shrimp and mosquitoes and birds and wildlife.",,1
7978,2023-03-25 14:40:43+00:00,DBonxie,"RT @UNBiodiversity: ""We are on the road to climate ruin.

The 1.5°C warming limit — universally agreed as the only way to safeguard our pla…","Perth, Scotland",34
7979,2023-03-25 14:39:32+00:00,Michele36754022,"RT @latimeralder: Real Climate Data.

The left hand scale shows the range of temperatures real people live in today. 

From +30C in Khartou…","Lincs, UK",185
7980,2023-03-25 14:38:36+00:00,PamMartella,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",metro Atlanta,87
7981,2023-03-25 14:38:01+00:00,Anjas38493724,RT @amuse: PROPOSAL: Congress should pass legislation requiring any future climate summit or related meeting conducted virtually via ZOOM.…,,315
7982,2023-03-25 14:37:44+00:00,NotGod22,"RT @wlyster: @bluredvision101 @rawsalerts There’s never any basis provided by people touting climate change. It used to be the ice age, the…",,1
7983,2023-03-25 14:37:36+00:00,mjc_cook,RT @DawnTJ90: @Ransom1949 @dpcarrington @PIK_Climate The founder of @PIK_Climate HJ Schellnhuber knows full well there is NO global warming…,oxfordshire,5
7984,2023-03-25 14:36:53+00:00,Enigma0010z,"@paulpowlesland A year ago I turned down a high paying specialized job at a hydrocarbon energy mega-project &amp; accepted a lesser management position elsewhere.
I have followed global warming, GHGs and climate change since mid 80s and will not contribute to the fossil fuel criminal corporations.",,0
7985,2023-03-25 14:36:22+00:00,GarethHanby,"@Dcchristense @GeraldKutney What has a localised warming got to do with the global climate. This is just desperation or stupidity, probably both.",,0
7986,2023-03-25 14:35:32+00:00,BarbieWoodside,RT @amuse: PROPOSAL: Congress should pass legislation requiring any future climate summit or related meeting conducted virtually via ZOOM.…,Home🏠 /or working👩‍👧‍👦,315
7987,2023-03-25 14:35:04+00:00,Richard41786952,"RT @VigilantFox: .@TuckerCarlson Humiliates Climate Alarmists: They've Been Shouting 'The World Is Ending' Since 1989

""A senior U.N. envir…",,1325
7988,2023-03-25 14:34:22+00:00,HBCUGreenFund,"EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 percent –agree that humans are causing global warming and #climatechange.” Together, we can save vulnerable communities … https://t.co/SSkQq0LmO9",,1
7989,2023-03-25 14:33:39+00:00,10mm_404,@climate There's no link between carbon gasses and global warming. https://t.co/7Wo9Sat3ng,,0
7990,2023-03-25 14:33:06+00:00,harmonyis1,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",,87
7991,2023-03-25 14:32:55+00:00,giiannib,RT @gordmac44: @giiannib Climate change reverts to global warming when we set our clocks ahead then back to climate change in the fall. **S…,Niagara ,1
7992,2023-03-25 14:31:43+00:00,lydpaullflores,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…","Washington, DC",874
7993,2023-03-25 14:31:37+00:00,ElonIsGod62,"@UKParliament Climate Change is the same hoax that Global Warming was.

Please just stop it.","Ipswich, England",17
7994,2023-03-25 14:31:21+00:00,Andrew_MonroeCT,"@NEWSMAX Acid rain
Global freezing
Ozone hole
Global warming
And now… 
Global climate change!","Monroe, CT",0
7995,2023-03-25 14:31:08+00:00,chrisatchs,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…","McAllen, TX",87
7996,2023-03-25 14:31:06+00:00,vinzant_patsy,RT @amuse: PROPOSAL: Congress should pass legislation requiring any future climate summit or related meeting conducted virtually via ZOOM.…,"Macclenny, FL",315
7997,2023-03-25 14:31:02+00:00,Kathy_Resists,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",RI to PA,87
7998,2023-03-25 14:30:47+00:00,gordmac44,@giiannib Climate change reverts to global warming when we set our clocks ahead then back to climate change in the fall. **Stay tuned for more media pointers folks!**,Worked -  Canada and Greenland,1
7999,2023-03-25 14:30:34+00:00,HiphopTC,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",,87
8000,2023-03-25 14:30:27+00:00,LisaPatelMD,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…","San Francisco, CA",87
8001,2023-03-25 14:30:18+00:00,MostlyMammoths,"RT @jgilchrist13: Inspired by thoughts of newly-described Arctic fossil primate species Ignacius, &amp; habitat it lived in, I went in 👀 of Eoc…",N'dakinna/New England,3
8002,2023-03-25 14:29:41+00:00,PANDARAMESH2,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…",,173
8003,2023-03-25 14:28:47+00:00,EJinAction,"Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 percent –agree that humans are causing global warming and #climatechange.” Together, we can save vulnerable communities &amp; our future! https://t.co/LxIN89DRth https://t.co/o3Ijv5hdvJ",,87
8004,2023-03-25 14:28:39+00:00,jaels3in1,"RT @VigilantFox: .@TuckerCarlson Humiliates Climate Alarmists: They've Been Shouting 'The World Is Ending' Since 1989

""A senior U.N. envir…",,1325
8005,2023-03-25 14:28:12+00:00,gmohanty108,"RT @PriyaMishra1007: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge t…","Bhubaneswar, Odisha",20
